HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
8,42,1.39,5.0,7.5,2.58,1.48,1.64,2.29,0,D
13,28,3.29,3.5,2.14,2.1,1.73,1.94,1.91,0,H
21,8,3.29,3.39,2.2,1.86,1.96,1.95,1.92,0,D
16,34,3.5,3.5,2.1,2.06,1.77,2.03,1.84,0,H
18,13,2.2,3.29,3.39,1.73,2.11,1.88,1.98,0,A
22,27,2.87,3.6,2.37,2.39,1.57,1.82,2.05,0,A
30,39,2.6,3.2,2.87,1.76,2.06,2.17,1.72,0,H
28,1,2.1,3.6,3.39,2.1,1.74,1.8,2.07,0,H
42,11,2.2,3.2,3.6,1.78,2.05,1.92,1.95,0,A
2,41,1.12,10.0,17.0,3.71,1.27,1.98,1.89,0,H
37,19,1.57,3.79,6.5,2.05,1.76,1.99,1.87,0,D
11,28,2.45,3.39,2.89,1.91,1.9,2.14,1.74,0,H
2,22,1.19,7.0,13.0,3.42,1.31,1.96,1.89,0,H
8,16,1.39,5.0,7.5,2.56,1.5,1.85,2.0,0,D
13,1,2.79,3.25,2.6,1.76,2.06,1.68,2.23,0,D
34,18,1.5,4.2,7.0,2.05,1.77,1.8,2.08,0,D
39,37,2.89,3.25,2.5,1.75,2.08,1.72,2.17,0,A
41,21,2.2,3.39,3.29,1.8,2.02,1.89,1.96,0,D
19,42,2.29,3.39,3.1,1.97,1.84,1.94,1.91,0,A
27,30,1.39,5.0,7.5,2.62,1.48,1.68,2.25,0,H
13,8,5.0,3.79,1.7,1.92,1.89,1.65,2.31,0,A
16,27,4.0,3.79,1.85,2.25,1.64,1.99,1.87,0,D
21,22,2.62,3.29,2.75,1.87,1.94,1.65,2.3,0,D
30,2,10.0,5.25,1.3,2.58,1.49,1.97,1.89,0,A
28,34,2.5,3.39,2.79,2.25,1.64,2.2,1.7,0,A
37,41,1.75,3.79,4.75,1.95,1.85,2.0,1.85,0,A
42,39,2.25,3.29,3.29,1.75,2.07,1.92,1.94,0,D
1,11,2.35,3.29,3.1,1.7,2.15,2.02,1.84,0,H
18,19,2.25,3.29,3.29,1.68,2.17,1.97,1.88,0,D
34,1,1.7,3.79,5.0,1.99,1.82,1.96,1.89,0,H
2,37,1.28,6.0,9.5,2.54,1.51,2.02,1.84,0,H
8,18,1.33,5.25,9.0,2.34,1.59,1.75,2.12,0,H
11,13,1.9,3.5,4.2,1.78,2.04,2.17,1.72,0,H
19,16,2.1,3.5,3.5,1.9,1.9,1.78,2.09,0,H
22,30,1.61,4.0,5.25,2.27,1.63,2.11,1.77,0,H
27,21,1.53,4.33,6.0,2.26,1.63,1.88,1.97,0,A
39,28,2.5,3.39,2.79,1.99,1.82,2.15,1.73,0,H
41,42,2.14,3.39,3.39,1.86,1.94,1.81,2.06,0,H
21,30,2.0,3.39,4.0,1.76,2.07,1.73,2.15,0,A
13,19,2.29,3.39,3.1,2.02,1.8,1.96,1.9,0,D
16,41,2.5,3.29,2.89,1.89,1.91,2.16,1.73,0,H
18,27,3.79,3.5,2.0,1.85,1.96,2.17,1.72,0,A
37,22,2.1,3.5,3.5,2.1,1.74,1.8,2.07,0,H
42,2,8.5,5.0,1.36,2.38,1.57,1.8,2.07,0,A
1,39,2.04,3.39,3.75,1.84,1.96,1.71,2.17,0,A
28,8,3.0,3.6,2.29,2.34,1.59,1.88,1.97,0,A
11,34,2.5,3.39,2.79,1.93,1.87,2.15,1.73,0,H
30,42,2.14,3.39,3.5,1.73,2.1,1.89,1.98,0,D
2,21,1.16,7.5,17.0,1.75,1.42,1.74,2.83,0,D
19,28,2.62,3.39,2.7,2.04,1.77,2.21,1.69,0,A
22,16,1.66,4.2,4.75,2.18,1.68,2.18,1.71,0,D
39,11,2.37,3.2,3.25,1.67,2.2,2.05,1.81,0,H
41,18,1.83,3.6,4.5,1.77,2.05,2.02,1.83,0,H
27,37,1.9,3.6,4.0,2.08,1.74,2.16,1.72,0,A
34,13,1.55,4.0,6.5,2.13,1.71,1.89,1.97,0,A
8,1,1.44,4.5,7.0,2.25,1.64,1.78,2.1,0,D
28,41,1.95,3.5,4.0,2.02,1.79,1.99,1.88,0,D
1,22,2.89,3.39,2.45,1.86,1.95,1.76,2.12,0,A
11,19,1.75,3.6,5.0,1.89,1.91,1.96,1.9,0,H
18,30,2.25,3.29,3.39,1.6,2.33,1.93,1.93,0,D
34,8,2.39,3.5,2.87,2.23,1.65,2.09,1.78,0,D
37,21,1.66,3.6,6.0,1.74,2.09,1.85,2.02,0,H
42,27,3.29,3.39,2.2,1.98,1.83,1.98,1.88,0,A
13,39,2.45,3.25,3.0,1.79,2.03,2.09,1.79,0,A
16,2,10.0,5.5,1.3,2.33,1.59,1.93,1.93,0,A
30,37,3.6,3.29,2.1,1.71,2.13,2.03,1.83,0,A
2,18,1.12,9.0,21.0,3.01,1.38,1.82,2.06,0,H
19,1,2.14,3.39,3.39,1.76,2.06,1.92,1.94,0,A
21,16,2.1,3.25,3.79,1.64,2.24,1.81,2.06,0,D
22,42,1.66,4.0,5.0,2.01,1.8,1.92,1.94,0,H
27,28,1.7,3.89,5.0,2.25,1.64,1.88,1.98,0,H
8,11,1.75,3.6,5.0,2.08,1.75,1.99,1.87,0,H
39,34,2.62,3.39,2.62,1.8,2.02,1.66,2.28,0,D
41,13,1.83,3.75,4.2,2.09,1.74,2.05,1.82,0,H
16,39,2.62,3.2,2.79,1.56,2.4,1.85,2.01,0,A
1,41,2.5,3.1,3.1,1.82,1.99,2.04,1.82,0,A
11,30,1.61,3.79,6.0,1.8,2.02,1.83,2.04,0,H
18,21,2.54,3.0,3.0,1.52,2.51,2.18,1.72,0,A
28,22,2.75,3.39,2.54,2.19,1.67,2.0,1.86,0,D
42,37,3.5,3.25,2.2,1.66,2.21,2.01,1.85,0,A
8,19,1.44,4.75,7.0,2.59,1.49,1.91,1.94,0,H
13,27,5.0,3.75,1.72,2.24,1.64,1.88,1.97,0,H
34,2,5.0,4.33,1.6,2.4,1.56,1.86,2.0,0,H
2,8,1.36,5.0,8.0,2.76,1.43,1.79,2.08,0,H
19,34,3.89,3.6,1.95,2.11,1.72,1.89,1.97,0,A
21,42,2.04,3.29,3.6,1.6,2.31,1.8,2.07,0,D
22,13,1.53,4.5,5.75,2.59,1.49,1.86,2.0,0,H
27,1,1.44,4.5,6.5,2.23,1.64,1.84,2.02,0,D
37,16,1.55,3.79,6.5,1.71,2.13,2.01,1.85,0,H
39,18,1.72,3.6,4.75,1.7,2.15,2.47,1.57,0,D
30,28,2.45,3.39,2.75,1.89,1.91,1.86,1.99,0,D
41,11,2.37,3.25,3.0,1.79,2.02,2.04,1.82,0,H
19,41,2.89,3.5,2.37,2.11,1.73,1.85,2.02,0,H
1,2,6.5,4.33,1.5,2.15,1.7,1.97,1.88,0,A
13,30,2.0,3.5,3.75,1.93,1.87,1.82,2.05,0,D
16,42,2.5,3.1,3.1,1.56,2.41,2.09,1.78,0,A
18,37,4.33,3.39,1.9,1.58,2.37,1.91,1.95,0,H
28,21,1.7,3.5,5.75,1.82,1.99,1.79,2.1,0,H
8,39,1.61,4.0,5.5,2.18,1.68,2.03,1.83,0,H
11,22,2.39,3.39,3.0,2.02,1.8,1.81,2.04,0,D
34,27,2.29,3.5,3.0,2.18,1.68,1.99,1.87,0,A
42,1,2.14,3.29,3.6,1.68,2.18,1.86,2.02,0,D
2,28,1.33,5.75,8.0,2.92,1.4,1.97,1.89,0,H
21,13,1.95,3.6,3.79,1.88,1.91,1.96,1.91,0,H
22,18,1.5,4.33,6.5,2.31,1.6,1.78,2.09,0,H
27,11,1.8,3.79,4.33,1.98,1.82,2.0,1.86,0,H
39,19,1.9,3.6,4.0,1.88,1.92,1.92,1.95,0,D
37,8,2.54,3.39,2.7,1.93,1.87,1.89,1.96,0,H
41,34,2.79,3.5,2.45,2.12,1.71,2.01,1.84,0,D
30,16,2.29,3.29,3.2,1.61,2.29,1.95,1.91,0,H
28,42,1.8,3.79,4.5,1.94,1.86,2.04,1.83,0,H
8,27,2.29,3.5,3.0,2.32,1.6,1.99,1.86,0,H
11,21,1.95,3.39,4.2,1.75,2.06,1.92,1.94,0,A
18,16,2.04,3.39,3.75,1.64,2.23,1.77,2.1,0,H
19,2,6.25,4.59,1.44,2.69,1.45,1.8,2.06,0,A
34,22,2.04,3.75,3.39,2.86,1.41,1.76,2.13,0,A
39,41,2.39,3.29,3.0,1.8,2.0,2.08,1.79,0,H
1,30,2.2,3.29,3.39,1.69,2.16,1.93,1.92,0,H
13,37,3.75,3.5,2.0,1.95,1.85,1.89,1.97,0,D
22,19,1.28,6.0,9.5,3.18,1.35,1.94,1.91,0,H
2,11,1.6,4.33,5.25,2.24,1.64,1.79,2.08,0,H
16,13,2.1,3.39,3.6,1.77,2.03,1.82,2.03,0,H
21,1,2.04,3.25,3.79,1.8,2.01,1.81,2.05,0,D
27,39,1.39,4.75,8.0,2.44,1.54,1.9,1.96,0,A
37,28,1.85,3.6,4.2,1.96,1.84,1.84,2.02,0,D
42,18,2.2,3.39,3.29,1.66,2.2,1.92,1.94,0,A
30,34,3.75,3.39,2.04,2.0,1.81,2.05,1.82,0,H
41,8,3.79,3.75,1.9,2.38,1.57,1.92,1.94,0,D
1,37,3.6,3.29,2.1,1.75,2.07,2.01,1.85,0,A
8,30,1.3,5.5,10.0,2.76,1.43,1.88,1.98,0,A
11,18,1.95,3.5,4.0,2.08,1.74,1.94,1.93,0,H
13,2,11.0,6.5,1.25,3.76,1.26,1.81,2.04,0,A
19,21,2.7,3.39,2.62,1.87,1.93,1.94,1.91,0,H
28,16,1.8,3.6,4.75,2.09,1.73,2.08,1.79,0,H
34,42,1.61,4.0,5.5,2.26,1.63,1.82,2.05,0,H
39,22,3.1,3.75,2.14,2.41,1.56,1.94,1.91,0,H
41,27,3.79,4.0,1.85,1.7,1.45,1.99,2.69,0,D
2,39,1.16,8.0,15.0,4.16,1.22,1.78,2.08,0,A
16,1,1.95,3.39,4.0,1.97,1.83,2.01,1.85,0,H
18,28,2.29,3.5,3.0,2.36,1.57,2.01,1.85,0,H
21,34,4.2,3.75,1.85,2.51,1.51,2.04,1.83,0,A
22,8,2.2,3.79,3.0,3.56,1.28,1.91,1.95,0,H
27,19,1.19,7.0,13.0,3.73,1.26,1.94,1.92,0,H
30,41,2.29,3.6,3.0,2.43,1.54,2.02,1.84,0,A
37,11,2.29,3.5,3.0,2.16,1.69,2.08,1.79,0,H
42,13,1.64,4.0,5.25,2.49,1.52,2.07,1.79,0,H
4,38,2.38,3.3,2.9,1.8,1.98,2.1,1.77,1,A
3,35,2.0,3.5,3.6,1.73,2.06,2.04,1.8,1,H
7,17,2.05,3.25,3.75,1.68,2.13,1.85,1.99,1,H
24,40,2.15,3.2,3.5,1.74,2.04,1.84,2.0,1,A
9,10,2.1,3.3,3.5,1.77,2.01,1.85,1.99,1,H
23,36,2.05,3.25,3.75,1.59,2.28,1.83,2.01,1,D
32,25,2.2,3.25,3.3,1.65,2.17,1.86,1.98,1,H
14,5,2.4,3.2,3.0,1.64,2.2,1.74,2.13,1,D
25,7,2.7,3.1,2.7,1.56,2.38,1.94,1.91,1,D
36,24,3.4,3.0,2.3,1.58,2.33,1.89,1.96,1,H
40,23,1.75,3.5,4.75,1.8,1.99,2.04,1.82,1,H
5,20,2.05,3.1,4.0,1.69,2.12,2.06,1.8,1,H
10,4,2.45,3.0,3.1,1.77,2.0,2.09,1.78,1,D
12,14,2.6,3.0,2.88,1.59,2.26,1.87,1.97,1,A
17,3,2.25,3.1,3.4,1.65,2.16,1.97,1.87,1,A
35,32,3.2,3.1,2.3,1.86,1.91,1.87,1.98,1,A
38,9,1.91,3.4,4.0,1.74,2.03,1.91,1.93,1,D
20,12,1.91,3.25,4.33,1.57,2.32,1.94,1.91,1,H
5,12,1.75,3.4,5.0,1.75,2.05,2.01,1.85,1,D
7,38,2.5,3.2,2.88,1.69,2.14,1.8,2.06,1,H
9,36,1.95,3.3,4.0,1.72,2.06,2.01,1.85,1,A
14,25,1.91,3.4,4.0,1.63,2.21,1.95,1.91,1,H
20,10,2.05,3.25,3.75,1.66,2.16,2.05,1.81,1,A
23,17,2.05,3.3,3.6,1.66,2.16,2.06,1.8,1,H
24,35,1.67,3.5,5.5,1.81,1.96,1.89,1.96,1,A
32,40,2.38,3.2,3.0,1.93,1.84,2.06,1.81,1,D
3,4,2.15,3.2,3.5,1.84,1.93,1.97,1.88,1,H
10,7,2.45,3.2,3.0,1.69,2.14,2.13,1.76,1,A
17,24,3.0,3.2,2.38,1.7,2.12,2.08,1.79,1,A
12,32,2.9,3.3,2.38,1.76,2.02,1.75,2.14,1,H
35,23,2.6,3.3,2.63,1.98,1.79,1.94,1.92,1,A
38,20,1.85,3.4,4.2,1.69,2.12,1.95,1.92,1,H
4,9,1.95,3.3,4.0,2.04,1.74,1.97,1.9,1,H
36,14,2.45,3.3,2.88,1.61,2.24,2.13,1.76,1,A
40,3,1.73,3.5,5.0,2.04,1.74,1.96,1.89,1,D
25,5,2.5,3.3,2.75,1.6,2.25,1.89,1.98,1,D
9,17,2.35,3.3,3.0,1.83,1.95,2.05,1.82,1,D
20,35,2.0,3.5,3.6,1.91,1.88,2.02,1.85,1,A
3,10,2.1,3.4,3.4,1.78,2.0,2.18,1.72,1,A
23,25,1.75,3.75,4.33,1.85,1.93,1.79,2.1,1,H
24,12,1.75,3.6,4.75,1.76,2.03,1.82,2.06,1,A
5,36,2.05,3.4,3.5,1.72,2.07,2.08,1.8,1,D
7,4,2.3,3.3,3.1,1.81,1.96,2.0,1.87,1,A
14,40,2.45,3.3,2.8,1.77,2.01,1.82,2.03,1,H
32,38,2.1,3.3,3.5,1.81,1.97,1.88,1.96,1,A
12,23,2.88,3.2,2.5,1.74,2.06,2.02,1.83,1,A
40,5,1.83,3.5,4.2,1.92,1.85,1.8,2.07,1,D
10,32,2.4,3.2,3.0,1.87,1.9,1.78,2.08,1,A
36,25,2.0,3.4,3.7,1.59,2.28,1.78,2.08,1,H
38,24,2.45,3.3,2.8,1.68,2.13,1.79,2.06,1,A
4,20,1.91,3.4,4.0,1.86,1.91,1.92,1.94,1,A
7,3,2.0,3.3,3.8,1.81,1.97,2.01,1.85,1,H
17,14,2.7,3.2,2.63,1.73,2.05,1.96,1.87,1,H
35,9,2.38,3.4,2.88,2.09,1.71,2.08,1.79,1,A
23,38,1.73,3.75,4.6,1.8,1.97,1.8,2.06,1,A
24,10,1.62,3.6,6.0,1.96,1.82,1.84,2.01,1,D
25,12,2.2,3.2,3.4,1.48,2.54,1.93,1.92,1,A
36,40,2.6,3.4,2.6,1.76,2.03,1.93,1.9,1,H
5,17,2.0,3.3,3.8,1.74,2.03,2.0,1.85,1,H
9,3,2.05,3.4,3.5,1.97,1.8,1.82,2.02,1,A
14,35,1.7,3.5,5.25,2.1,1.69,1.9,1.94,1,H
20,7,2.38,3.1,3.1,1.69,2.11,2.07,1.79,1,D
32,4,2.0,3.3,3.8,2.04,1.73,1.81,2.04,1,H
10,23,2.8,3.5,2.38,2.03,1.75,2.05,1.8,1,A
12,36,2.55,3.1,2.88,1.59,2.3,1.79,2.05,1,H
3,20,2.2,3.4,3.2,1.86,1.9,1.9,1.94,1,D
35,5,2.75,3.4,2.45,1.96,1.81,2.05,1.79,1,H
38,14,2.3,3.3,3.1,1.69,2.12,2.03,1.82,1,A
4,24,2.75,3.2,2.55,1.88,1.88,1.96,1.87,1,H
7,9,2.05,3.4,3.6,1.97,1.8,2.04,1.81,1,D
17,32,2.4,3.3,2.88,1.88,1.88,1.84,1.99,1,A
40,25,1.65,3.75,5.25,1.79,1.98,1.88,1.93,1,H
24,7,1.91,3.6,3.8,1.87,1.89,1.89,1.96,1,H
25,17,2.45,3.2,2.9,1.59,2.26,1.8,2.04,1,H
12,40,2.63,3.3,2.6,1.74,2.04,2.03,1.81,1,A
23,4,1.83,3.5,4.33,2.11,1.69,1.89,1.95,1,H
32,3,1.73,3.6,4.75,2.1,1.7,1.81,2.04,1,A
5,38,2.5,3.2,2.8,1.74,2.04,1.76,2.08,1,A
20,9,2.2,3.4,3.2,1.95,1.82,1.93,1.9,1,A
36,35,1.75,3.6,4.75,1.77,2.0,1.82,2.03,1,H
14,10,1.73,3.6,4.75,1.96,1.79,2.03,1.8,1,H
10,5,2.1,3.6,3.2,2.03,1.76,1.86,1.99,1,D
38,25,1.83,3.5,4.33,1.65,2.19,1.81,2.04,1,D
3,14,2.38,3.2,3.0,1.89,1.87,1.78,2.05,1,A
4,36,2.15,3.3,3.4,1.74,2.03,1.93,1.9,1,H
9,24,3.3,3.25,2.2,1.87,1.89,1.87,1.96,1,D
17,12,2.1,3.5,3.25,1.68,2.12,1.86,1.97,1,H
20,23,3.5,3.5,2.05,1.87,1.88,2.01,1.82,1,A
35,40,3.6,3.5,2.0,2.18,1.64,1.82,2.02,1,A
7,32,2.3,3.4,3.0,2.04,1.73,1.75,2.08,1,A
14,7,1.7,3.75,4.75,2.11,1.7,1.71,2.17,1,H
24,20,1.55,4.0,6.0,2.05,1.74,1.96,1.88,1,H
5,4,2.39,3.29,2.89,1.96,1.81,2.04,1.81,1,H
23,3,1.57,4.0,5.5,2.28,1.58,2.0,1.84,1,H
40,17,1.7,3.5,5.25,2.06,1.73,1.92,1.92,1,H
12,35,2.1,3.25,3.5,1.86,1.91,1.85,1.98,1,H
25,10,2.62,3.2,2.7,1.69,2.11,1.86,1.97,1,A
32,9,1.95,3.5,3.79,2.17,1.65,1.99,1.85,1,H
36,38,2.29,3.2,3.1,1.58,2.29,1.65,2.23,1,D
3,24,3.6,3.39,2.04,1.94,1.83,1.82,2.03,1,A
38,12,1.9,3.29,4.2,1.58,2.31,1.98,1.87,1,D
7,23,3.6,3.5,2.0,2.28,1.59,1.82,2.03,1,D
17,36,2.5,3.2,2.87,1.61,2.24,1.77,2.07,1,H
35,25,2.0,3.29,3.75,1.76,2.03,1.8,2.05,1,H
9,5,2.04,3.5,3.39,1.96,1.81,1.83,2.01,1,D
10,40,2.87,3.39,2.37,2.08,1.7,1.81,2.03,1,D
20,32,3.0,3.39,2.29,2.04,1.74,1.84,2.0,1,H
4,14,2.45,3.25,2.87,1.98,1.79,1.82,2.0,1,D
25,4,3.0,3.25,2.35,1.72,2.08,2.14,1.73,1,D
36,10,2.2,3.25,3.25,1.74,2.06,1.98,1.86,1,A
5,7,1.9,3.6,3.79,1.93,1.83,1.96,1.89,1,D
35,17,2.37,3.39,2.87,1.99,1.78,1.97,1.87,1,H
40,38,1.85,3.6,4.0,1.85,1.92,1.84,2.01,1,H
12,3,2.2,3.2,3.39,1.74,2.04,1.97,1.87,1,D
14,20,1.6,3.75,5.75,1.92,1.85,1.87,1.97,1,D
23,9,1.61,4.0,5.0,2.31,1.57,1.79,2.05,1,H
32,24,3.0,3.25,2.35,1.99,1.78,2.12,1.73,1,A
3,5,2.54,3.29,2.7,1.88,1.89,1.87,1.97,1,D
7,36,2.45,3.25,2.89,1.58,2.31,2.12,1.75,1,A
4,17,1.95,3.5,3.75,1.87,1.9,1.95,1.89,1,D
20,40,3.25,3.29,2.2,1.96,1.81,1.88,1.96,1,H
32,23,3.25,3.6,2.1,2.37,1.54,1.99,1.85,1,D
10,12,2.04,3.29,3.6,1.71,2.08,1.78,2.07,1,H
24,14,1.75,3.6,4.75,1.88,1.88,1.96,1.88,1,H
38,35,1.9,3.6,3.79,1.89,1.87,1.93,1.91,1,D
9,25,1.9,3.39,4.0,1.73,2.05,1.93,1.9,1,A
36,20,2.29,3.25,3.1,1.61,2.27,1.98,1.87,1,A
40,7,1.5,4.09,6.5,2.19,1.65,1.89,1.96,1,D
5,32,2.29,3.39,3.0,2.06,1.74,2.05,1.8,1,A
23,24,2.04,3.5,3.39,2.05,1.74,1.84,2.02,1,D
35,10,2.29,3.39,3.0,2.05,1.74,1.77,2.08,1,H
12,4,2.6,3.25,2.7,1.63,2.21,1.9,1.94,1,D
17,38,2.54,3.39,2.62,1.67,2.15,1.92,1.92,1,H
25,3,2.5,3.29,2.75,1.71,2.09,1.8,2.04,1,A
14,9,1.9,3.6,3.79,1.93,1.83,2.19,1.7,1,A
3,38,2.62,3.2,2.75,1.77,2.02,1.89,1.95,1,H
20,25,2.0,3.39,3.75,1.73,2.06,2.0,1.85,1,H
10,17,2.1,3.5,3.29,1.91,1.86,1.81,2.05,1,H
23,14,1.7,3.6,5.0,2.08,1.72,1.95,1.9,1,D
32,36,2.0,3.29,3.79,1.92,1.85,1.99,1.87,1,H
4,40,2.62,3.39,2.54,2.04,1.75,1.96,1.88,1,H
7,35,2.2,3.5,3.1,2.13,1.67,1.94,1.9,1,A
9,12,2.0,3.29,3.79,1.72,2.07,2.04,1.82,1,H
24,5,1.57,3.79,6.0,1.97,1.8,2.01,1.83,1,A
5,23,3.39,3.39,2.1,2.04,1.75,1.99,1.84,1,D
12,7,2.37,3.25,3.0,1.68,2.15,2.07,1.78,1,H
17,20,2.29,3.39,3.0,1.88,1.9,2.06,1.78,1,H
35,4,2.29,3.39,3.0,2.06,1.74,1.99,1.83,1,A
40,9,1.85,3.6,4.0,2.15,1.68,1.88,1.95,1,A
25,24,5.0,3.6,1.7,1.69,2.12,1.86,1.96,1,D
36,3,2.25,3.25,3.2,1.26,2.05,1.94,1.74,1,H
38,10,2.25,3.25,3.2,1.76,2.02,1.97,1.85,1,D
14,32,2.25,3.39,3.1,2.03,1.74,2.02,1.8,1,A
5,14,2.37,3.25,3.0,1.72,2.09,2.09,1.79,1,A
40,24,3.1,3.5,2.2,1.83,1.94,1.86,1.97,1,A
12,20,2.45,3.29,2.79,1.64,2.2,2.1,1.75,1,D
25,32,3.39,3.5,2.04,1.87,1.9,1.8,2.05,1,D
35,3,2.29,3.29,3.1,2.05,1.74,1.99,1.85,1,H
10,9,2.25,3.39,3.1,1.97,1.8,1.97,1.86,1,H
17,7,2.2,3.29,3.29,1.79,1.99,1.92,1.91,1,D
36,23,3.39,3.2,2.2,1.72,2.08,1.98,1.85,1,H
38,4,2.2,3.39,3.2,1.73,2.05,2.0,1.83,1,H
4,10,2.25,3.39,3.1,1.8,1.98,2.25,1.66,1,A
23,40,1.95,3.6,3.6,2.16,1.67,2.0,1.83,1,D
24,36,1.53,3.79,6.5,1.76,2.03,1.98,1.84,1,D
32,35,1.75,3.75,4.5,2.31,1.57,2.0,1.82,1,D
3,17,2.04,3.29,3.6,1.85,1.93,1.83,1.99,1,D
14,12,1.85,3.5,4.2,1.7,2.1,1.87,1.95,1,H
20,5,2.37,3.1,3.1,1.73,2.06,2.04,1.78,1,H
9,38,2.14,3.25,3.39,1.75,2.04,1.86,1.95,1,A
35,24,3.6,3.5,2.0,1.91,1.86,2.02,1.8,1,H
40,32,2.14,3.5,3.2,2.21,1.64,1.86,1.96,1,A
10,20,2.14,3.29,3.39,1.87,1.9,1.8,2.02,1,D
17,23,3.6,3.5,2.0,2.0,1.78,1.82,2.0,1,D
25,14,3.39,3.1,2.25,1.56,2.36,1.86,1.95,1,A
12,5,2.7,3.2,2.6,1.55,2.36,1.93,1.89,1,A
36,9,2.37,3.29,2.89,1.71,2.09,2.03,1.8,1,H
38,7,2.0,3.29,3.79,1.74,2.05,2.01,1.81,1,A
4,3,2.29,3.25,3.1,1.94,1.84,1.95,1.86,1,A
14,36,2.04,3.25,3.39,1.58,2.32,2.02,1.81,1,H
32,12,1.57,3.89,6.0,1.94,1.84,2.02,1.81,1,H
20,38,2.29,3.39,3.0,1.81,1.97,2.03,1.8,1,H
23,35,1.66,3.79,5.0,2.32,1.58,1.9,1.92,1,D
24,17,1.61,3.6,6.0,1.9,1.88,1.99,1.83,1,H
5,25,1.83,3.5,4.33,1.67,2.16,1.83,2.0,1,A
7,10,2.39,3.39,2.79,1.77,2.02,2.14,1.71,1,A
9,4,2.2,3.39,3.2,1.92,1.85,1.9,1.92,1,H
3,40,2.5,3.39,2.7,2.01,1.78,2.11,1.73,1,D
4,7,2.14,3.39,3.29,1.76,2.03,1.84,1.99,1,H
25,23,3.5,3.6,2.0,1.82,1.96,1.78,2.06,1,H
10,3,2.25,3.29,3.2,1.97,1.82,1.93,1.88,1,D
35,20,2.0,3.39,3.75,2.12,1.69,1.81,2.02,1,H
40,14,2.14,3.39,3.25,1.94,1.84,1.82,2.01,1,H
12,24,4.33,3.39,1.85,1.68,2.13,1.99,1.84,1,D
17,9,2.5,3.2,2.79,1.87,1.91,2.11,1.72,1,H
36,5,2.2,3.25,3.29,1.55,2.35,1.96,1.86,1,D
38,32,2.75,3.25,2.54,1.97,1.81,1.69,2.16,1,D
20,4,2.45,3.25,2.87,1.74,2.06,2.15,1.71,1,H
25,36,2.5,3.0,3.0,1.45,2.64,2.23,1.66,1,A
3,7,1.95,3.5,3.75,1.79,2.0,1.97,1.85,1,H
14,17,1.8,3.6,4.33,1.79,2.0,2.07,1.77,1,D
23,12,1.57,3.79,6.0,1.92,1.86,2.03,1.79,1,D
24,38,1.61,3.75,5.5,1.85,1.93,1.8,2.02,1,A
5,40,2.54,3.39,2.62,1.89,1.89,2.21,1.66,1,H
9,35,2.2,3.6,3.0,2.04,1.75,2.05,1.78,1,H
32,10,2.0,3.6,3.5,2.01,1.78,1.78,2.05,1,H
7,25,2.37,3.39,2.89,1.64,2.2,1.96,1.86,1,A
3,9,2.1,3.5,3.29,1.97,1.81,2.06,1.78,1,A
35,14,2.1,3.39,3.39,1.96,1.82,1.88,1.95,1,H
10,24,3.2,3.39,2.2,1.8,1.98,1.91,1.91,1,H
12,25,2.14,3.2,3.5,1.58,2.31,1.92,1.9,1,H
17,5,2.6,3.25,2.7,1.61,2.25,2.18,1.68,1,H
40,36,1.83,3.75,4.0,1.69,2.12,1.89,1.93,1,H
4,32,2.45,3.25,2.87,1.78,2.0,2.15,1.7,1,D
7,20,2.37,3.25,3.0,1.79,1.99,2.06,1.77,1,D
38,23,2.89,3.29,2.39,1.88,1.89,2.02,1.8,1,H
9,7,1.85,3.6,4.0,1.9,1.88,1.92,1.93,1,A
25,40,3.39,3.25,2.14,1.81,1.98,1.92,1.92,1,H
23,10,1.72,3.6,4.75,2.16,1.67,2.0,1.83,1,H
32,17,1.75,3.75,4.5,1.83,1.95,1.79,2.06,1,A
36,12,2.0,3.39,3.75,1.51,2.47,2.0,1.84,1,D
5,35,2.39,3.29,2.87,1.92,1.86,2.08,1.77,1,H
14,38,2.1,3.29,3.5,1.71,2.09,1.85,1.98,1,H
20,3,2.45,3.29,2.79,1.9,1.88,2.15,1.72,1,D
24,4,1.72,3.6,4.75,1.72,2.08,1.99,1.84,1,A
3,32,2.29,3.29,3.1,1.94,1.85,1.8,2.05,1,H
9,20,1.9,3.5,3.89,1.93,1.85,1.95,1.89,1,H
4,23,3.2,3.2,2.25,1.95,1.83,1.8,2.04,1,D
7,24,3.39,3.29,2.14,1.7,2.12,1.92,1.91,1,D
17,25,2.0,3.29,3.75,1.7,2.11,1.81,2.02,1,H
38,5,2.39,3.1,3.1,1.63,2.22,2.03,1.8,1,D
10,14,2.39,3.1,3.1,1.87,1.9,2.04,1.8,1,A
35,36,2.1,3.29,3.5,1.75,2.04,2.07,1.78,1,H
40,12,1.61,3.75,5.5,1.92,1.85,1.84,1.99,1,D
14,3,2.1,3.5,3.29,2.03,1.76,1.84,2.0,1,H
23,20,1.55,4.33,5.25,2.23,1.63,1.95,1.88,1,H
25,38,2.37,3.2,3.0,1.75,2.05,1.75,2.11,1,D
36,4,2.6,3.0,2.89,1.53,2.42,1.83,2.0,1,A
40,35,1.9,3.6,3.79,2.08,1.72,1.89,1.95,1,D
5,10,2.0,3.5,3.6,1.9,1.87,1.99,1.84,1,H
24,9,1.83,3.6,4.2,1.94,1.84,1.81,2.03,1,H
